taxonomy_id,S1,S2,S3,S4,S5,S6,S7
116085,22892,25433,4891,29373,12646,51796,28102
33043,5898,10934,1801,13593,241113,13163,16263
751585,2459,8479,3385,8809,25857,4960,12540
88431,34969,79192,94806,42701,44595,23441,78524
39486,16836,29924,5641,17672,17437,11856,63463
649756,39786,84959,135561,19646,27512,62981,310303
105841,1877,3378,1594,3124,1961,1933,3939
1229621,1369,3128,1524,3104,1752,2278,3215
2763672,37490,27822,7964,450777,453462,696010,1166651
29347,10390,24599,35531,21343,9853,72360,25247
1834196,5970,30897,13075,4595,6765,6837,10527
1871021,3448,7503,5829,6707,3399,3927,7818
89153,3033,4617,2512,4740,4696,3361,6724
66219,840,1465,584,2476,1116,3140,3014
45851,8950,17149,3339,24093,20256,36899,68179
831,1694,3414,986,4921,2334,5714,6280
43305,1389,2986,928,4580,2020,3386,6741
185008,1208,3487,686,4152,1786,5564,5773
39488,13049,22724,7953,23160,16672,25458,53754
39485,12175,180950,1008764,272470,248319,173177,2179103
84030,3774,5474,2275,6202,3489,4527,6168
29370,3602,5623,1701,3850,2796,4686,5779
2763670,5878,9060,3769,4009605,8778,9302,23103
2823316,5513,19274,9137,12789,6204,11680,24905
168384,5203,5959,2565,8663,5673,8401,11233
28446,4307,858,1398,1154,2894,655,2014
2763669,3722,3338,2280,6038,4075,3442,8058
2763667,3554,7581,1856,6805,2861,2914,11277
433286,1183,1640,616,2402,1239,1746,4132
1727145,996,1948,840,2807,1437,2415,3675
2696063,923,1598,658,2956,1339,2361,3337
1653434,2820,24242,2634,5062,3348,8366,8310
2068655,2262,2833,936,3630,2310,3173,4473
185007,1774,7409,932,7314,2736,4458,12599
617123,1092,2928,761,3388,1570,4799,4479
1679721,731,668,348,1816,980,1521,2611
2497860,474,447,178,653,590,1285,609
29360,131,298,269,681,198,51,1306
2934315,541,548,170,1063,427,654,643
36835,235,598,233,1009,293,529,973
154046,111781,598655,133469,24271,20843,28774,56710
411486,24787,13485,10013,35693,17837,18039,26333
1042156,2002,3881,734,6276,3061,1730,9320
97138,822,688,624,1550,687,892,1464
755731,252,275,127,950,326,567,734
1155388,234,2122,651,783,1151,371,567
641107,205,198,127,626,228,792,686
2930219,114,373,68,763,331,1427,542
2507159,105,326,114,838,211,468,635
2483110,51,311,151,311,148,450,497
2992805,243,446,266,276,435,1832,1746
2779445,33,113,72,207,151,137,268
2849865,34,173,25,294,86,513,268
2212991,61,62,53,233,170,146,154
1529,1235,1044,971,1560,608,635,1501
1491,915,1586,1632,3961,1979,1768,2826
1502,1219,3047,3193,4477,2341,5945,4960
1501,480,1399,510,1483,797,1869,1094
1513,244,363,213,923,296,526,803
1716543,264,217,110,709,195,806,487
36839,216,292,263,617,559,260,897
1534,193,304,398,693,297,450,740
36745,183,233,247,827,287,853,811
169679,165,444,198,560,220,400,416
704125,159,267,166,636,309,1456,630
1520,212,473,388,1525,721,1588,1049
84022,143,162,125,295,124,330,433
36845,141,199,125,517,215,567,407
2320868,137,473,113,891,314,552,596
1488,127,150,148,453,195,475,369
1493,111,263,129,669,301,614,598
238834,111,292,85,590,845,822,855
1492,210,1070,366,1357,469,1174,1513
1561,105,296,126,801,327,690,640
1497,105,70,20,336,162,622,235
2068654,99,113,272,545,143,568,370
332101,120,93,105,397,153,168,262
1216932,103,594,236,797,266,914,446
182773,98,91,53,280,209,462,373
29341,89,187,74,632,174,582,260
1519,84,270,66,461,197,256,493
1494,75,38,39,409,81,132,129
94869,67,197,28,437,222,346,273
1509,195,1453,925,2139,639,1530,1211
1542,60,231,152,623,121,428,299
1504,58,122,104,363,229,343,386
217159,55,132,76,367,134,191,423
394958,43,265,94,417,398,280,605
1548,28,65,149,346,101,111,144
46867,12,170,304,184,175,17,353
223919,60,,,,112,217,163
208226,157,205,114,229,139,162,265
2731219,153,97,222,443,114,247,171
461876,82,336,41,438,146,313,366
1041504,357,248,40,360,26,35,281
1734049,207,259,322,1599,270,969,753
2855394,70,193,56,675,152,671,273
2599308,67,194,141,506,136,225,422
1286698,59,215,114,451,219,682,647
1490,167,253,125,673,190,500,514
1424294,151,258,85,497,341,263,559
2109686,124,1141,,313,1431,720,1239
2576307,87,161,41,645,151,280,236
2726954,49,98,58,524,112,174,274
1498,29,246,46,613,206,333,226
1496,43789,73716,31611,60781,37241,33856,60267
2770788,311,74,40,290,80,313,147
2770780,12,170,32,135,29,77,99
1115758,346,1365,978,517,525,608,1786
2724150,82,390,188,459,202,402,571
1507512,48,236,54,397,202,268,218
1505,208,377,399,597,252,687,463
89152,185,531,230,817,370,1225,1077
1731,134,233,98,903,249,73,314
143361,130,251,158,450,220,311,341
2813371,123,423,104,715,314,676,455
1511,76,202,187,220,107,81,432
2925782,62,343,117,360,154,564,496
2610895,18483,22036,9392,24728,28819,8438,10422
1297617,8945,16330,11063,64151,21893,9366,14876
2086584,3178,4009,5916,9328,5612,3478,7821
2507160,379,394,312,1801,435,410,513
433296,282,308,130,908,355,220,335
2697030,252,339,186,777,328,316,907
114527,405,228,79,466,270,308,293
86332,188,240,71,649,230,313,292
1776384,515,1205,48892,2267,915,718,991
2546351,61,53,33,307,307,17,73
2293838,54,121,38,383,109,45,98
73919,68,67,33,379,207,30,79
178899,84,150,35,489,178,182,191
938288,47,224,109,250,91,386,194
2811778,32,119,462,425,331,156,250
2764325,5212,26408,11475,7217,3390,4570,17353
2841037,2898,3898,2100,4199,3384,3459,5089
2841528,2067,4212,1070,272311,3563,7279,10224
39496,4015,22883,2769,10639,234327,13419,24136
2041044,2205,2151,1234,2717,1804,1272,2479
1736,869,1210,798,3039,848,1007,2761
53442,390,1615,363,1345,1274,1598,848
33952,209,108,62,506,191,275,504
2184575,144,175,52,341,214,196,395
52694,130,359,102,716,338,277,305
2815577,247,295,112,407,196,278,264
2173034,904,565,354,1939,660,1142,1427
1348613,286,536,133,664,352,441,856
1185412,228,502,216,1135,446,944,797
2086585,723,797,327,5967,1334,575,1100
626937,712,1488,345,3799,1125,648,1025
233055,147,208,43,468,224,175,188
49338,121,244,88,504,245,101,287
36854,103,94,64,204,142,108,170
142877,86,80,34,280,144,188,118
1563,138,231,127,488,184,101,272
885581,111,322,165,316,202,583,299
339862,77,66,59,557,157,150,136
79209,43,57,32,214,60,185,180
51197,209,100,72,783,321,355,347
55583,133,131,77,878,132,159,540
59610,127,92,50,344,140,355,77
1564,100,190,91,485,214,108,225
1833852,49,70,70,274,229,150,251
471827,160,87,100,376,299,72,150
51515,141,119,104,442,163,189,271
1712410,119,85,142,305,136,59,252
1761012,108,258,88,326,230,222,215
58138,96,105,96,253,72,60,172
1561005,91,144,138,401,107,64,158
35701,226,309,131,2015,602,175,451
356322,101,31,14,483,130,47,146
671077,122,186,51,633,185,68,206
2734,100,150,106,630,436,35,263
102134,180,145,54,521,176,354,200
338645,79,99,66,131,53,288,137
2293317,36,90,16,250,99,,165
86170,26,38,12,160,70,19,35
863,26,105,28,93,25,119,64
2731377,101,136,55,188,174,264,222
1565,84,122,67,584,166,83,276
863643,76,80,37,234,88,139,123
1525,131,99,62,202,153,44,86
55779,57,102,40,304,146,35,100
2138101,58,87,75,426,236,95,201
42838,41,33,24,179,136,19,49
2796927,197,147,88,690,366,81,196
2325,53,103,71,115,163,253,75
2983842,70,,,106,,,
46354,34,302,81,253,,438,277
85874,149,493,72,468,237,55,163
161154,93,108,27,326,123,132,147
129958,81,207,15,124,138,144,58
911092,70,78,61,285,87,300,79
55205,110,56,12,303,42,326,77
413888,141,20,21,133,126,1332,258
44001,71,69,564,361,59,31,208
2806205,38,217,68,283,63,36,416
1222016,33,89,32,274,49,173,202
301953,21,135,40,143,91,167,128
717609,13,42,15,178,55,32,345
1550240,145,209,48,578,187,673,339
1517,165,352,180,964,425,866,656
29329,33,81,79,226,149,47,232
252966,186,497,57,1012,503,284,703
2528593,149,286,59,250,132,200,220
2331,89,59,13,363,34,134,127
656519,73,61,62,426,339,190,249
2682810,151,86,136,557,165,512,320
31909,52,153,19,223,75,368,224
1323375,113,108,42,229,76,115,179
28187,58,124,27,173,45,34,178
42422,17,16,20,108,54,49,51
2316383,156,334,80,308,131,86,185
499229,51,112,91,344,155,627,318
291990,37,86,34,266,55,24,49
2742683,59,55,31,202,104,189,86
375929,58,65,56,128,78,61,135
2751313,56,81,34,278,146,32,220
33025,647170,518653,290501,10357,1397807,1223490,631697
626940,693,338,217,1658,634,331,592
2823317,236,351,76,1759,352,276,688
905,388,372,226,2194,350,401,370
187327,294,227,80,1337,291,357,1012
29466,136014,3571,2523,15372,49499,109171,13512
39777,9400,1047,1256,1577,5130,4882,4672
39778,5575,401,640,1096,2016,2904,3612
2682455,3235,749,1198,596,2759,4825,4677
423477,2660,557,2626,1999,1859,5089,34496
2682456,2914,773,1180,2049,2666,4389,4381
248315,942,88,100,421,447,693,583
2144175,396,394,286,1859,815,206,667
907,312,367,198,3053,486,222,1046
1232428,276,151,96,786,381,86,258
1675036,232,298,108,1408,379,176,584
2161821,468,,,4509,192,132,471
2582419,142,306,100,5925,200,200,926
39950,21,485,31,2846,119,118,203
437897,1451,261,124,1252455,2679,3411,3846
158847,131,54,69,3441,99,80,231
713030,223,347,65,731,264,114,475
712538,185,89,69,490,126,166,442
1884263,99,226,54,928,244,186,691
712528,79,150,55,949,231,73,700
69823,353,486,173,2285,916,420,1960
971,290,401,126,1360,468,352,2021
2754044,221,129,74,1183,376,283,739
865,72,64,40,384,319,118,500
1930071,163,201,67,317,140,66,264
2377,107,119,69,409,197,361,155
365349,47,109,34,234,67,282,206
484770,41,162,78,438,81,50,267
29382,14127,1518,396,1486,108,108,68
985762,616,686,422,2355,568,1027,1087
1280,673,1395,1510,3230,1440,2863,2633
2583989,69,,63,88,73,188,160
2989769,147,,,251,,,
1912064,33,299,,46,24,,
2929481,14,33,,151,94,76,50
283734,120,110,166,270,131,528,327
53344,23,37,34,93,26,12,36
28035,142,71,17,158,63,104,131
1286,135,85,36,431,126,570,171
1282,111,375,81,363,244,565,243
29379,100,41,30,41,,19,99
1290,93,53,57,204,35,421,126
29378,85,31,77,115,42,102,113
1283,84,125,224,259,198,359,313
1284,73,113,67,269,165,91,214
308354,68,120,51,256,69,11,122
70255,55,15,73,92,214,82,
246432,61,122,13,109,20,178,174
1281,50,69,33,136,77,149,247
45972,49,61,37,126,78,163,237
33028,35,38,24,147,51,155,40
2282419,33,86,21,128,115,192,193
46127,30,37,38,76,66,14,143
29385,29,80,41,237,61,30,122
2044912,27,78,,52,29,18,55
1955013,26,79,16,148,39,179,112
46126,25,94,32,112,39,,123
1292,26,78,35,245,57,,64
170573,23,43,28,43,57,163,29
2892440,20,73,50,94,,82,35
1288,20,56,37,98,18,143,77
61015,19,173,,43,12,11,15
1293,19,37,11,99,18,13,51
214473,15,187,10,80,60,27,132
1295,12,,152,77,33,22,44
2875764,137,98,41,170,50,352,107
1855823,122,46,31,305,188,588,321
198483,70,43,31,101,91,217,129
69967,43,44,18,103,52,78,72
1902580,19,19,,53,69,,102
69966,33,160,42,185,177,147,41
1296,85,166,213,387,259,233,300
2962659,14,16,14,140,,124,51
643214,12,23,29,95,49,102,111
71237,11,22,,140,36,76,114
1461582,52,90,29,219,72,104,134
2708346,24,12,15,105,50,11,153
407035,77,60,39,202,80,31,85
1817405,14,73,13,67,,,63
489910,12,44,,64,46,147,110
260554,540,24,,265,53,,32
72360,21,23,,37,,20,29
492670,781,1144,471,4334,955,1291,1753
1390,142,191,39,1844,549,288,593
659243,16,17,13,56,28,21,
1423,333,278,139,916,449,310,557
72361,107,45,47,311,118,129,87
1648923,74,221,23,315,167,82,224
227866,61,30,,108,12,122,71
1402,39,145,26,29,,,
1396,2532,2479,1663,2218,4089,4231,3521
1405,315,212,168,610,240,305,632
64104,123,159,35,303,111,409,259
580165,98,70,221,140,116,328,191
1428,251,421,578,448,1218,371,1536
2026186,90,,,188,32,,75
1890302,36,44,21,76,31,54,87
2026188,49,,,53,,224,
2709784,247,38,19,163,94,75,114
1071080,115,78,60,143,88,111,146
2933872,115,28,23,100,369,56,65
98228,101,52,61,326,163,185,156
486398,84,154,42,274,94,59,218
2589818,90,61,20,111,64,37,33
2884833,81,66,122,261,56,549,254
1705566,67,291,63,260,30,27,71
2014076,61,31,47,140,61,26,47
352858,54,112,77,175,81,151,182
666686,41,136,,230,47,121,93
1071078,34,110,53,290,178,65,118
2928154,36,19,,29,,,36
2682541,38,45,18,69,93,102,83
1581038,29,75,68,100,28,364,185
2760090,16,50,34,251,40,33,73
2842457,27,96,,,,,
2587848,12,121,14,88,19,99,55
2762329,15,,,,,,
1664069,160,110,54,388,237,75,144
1408,119,232,72,436,202,151,377
324767,100,165,112,216,157,80,197
561879,88,221,34,223,78,34,239
1983719,59,98,241,200,70,56,194
1455,59,151,49,246,132,99,204
1471,57,120,51,165,49,141,157
1441095,49,45,25,137,116,306,92
293387,46,110,62,134,48,108,107
1742359,25,47,48,199,37,34,209
2672567,23,,17,280,95,91,47
2487276,21,92,24,19,37,67,39
1547283,20,52,37,83,77,224,110
1479,16,55,122,225,39,45,228
2728853,10,34,,121,78,40,107
421767,218,46,29,194,25,19,106
450367,219,445,89,331,132,786,188
228899,139,130,62,380,163,284,230
1478,145,67,52,290,241,350,145
1407,86,47,22,222,107,231,241
264697,73,35,33,86,103,63,170
2892541,107,112,12,121,70,277,96
2936682,54,146,80,213,69,37,378
2169540,39,124,27,151,79,40,140
2070463,23,68,22,118,78,104,123
2929796,23,52,52,113,46,13,82
2913506,51,45,216,59,32,,95
436516,43,65,28,167,35,13,90
28031,82,201,70,333,45,32,168
1421,103,133,52,198,118,246,196
2086577,15,143,51,60,19,50,42
2590012,11,79,18,25,69,27,41
1472767,474,171,87,304,115,52,85
2518176,61,87,11,239,44,61,148
1399,174,219,57,338,85,405,230
665099,355,479,87,208,428,74,392
2901381,59,202,130,94,102,224,206
859143,54,94,21,94,70,252,138
1637975,53,73,34,169,124,251,128
859144,43,78,158,150,178,270,208
1404,761,1489,474,3531,1193,2840,2516
284581,84,200,30,290,36,121,157
86664,50,177,32,120,80,134,197
1402861,40,216,68,153,86,340,316
1398,400,375,155,631,206,702,485
2613334,96,104,112,646,287,477,130
294699,76,55,10,152,49,96,34
33934,99,146,25,199,135,328,167
247480,51,34,35,206,51,352,22
2806989,108,117,63,289,126,50,166
2745198,38,41,33,127,113,761,126
2897333,22,68,,81,,155,114
2567941,132,59,65,145,98,76,218
1535204,63,43,248,92,95,362,54
152268,16,141,24,172,105,35,123
2831673,43,120,18,159,44,292,120
2700081,42,56,24,169,83,258,221
403957,55,29,37,95,92,255,93
2419842,20,37,22,191,62,19,79
2419841,16,33,145,72,31,209,26
2017483,70,33,33,209,105,170,226
1216297,31,51,22,171,83,336,108
302167,48,48,94,38,38,46,110
163877,17,41,16,213,95,192,60
129338,157,58,19,244,480,47,65
1921421,89,36,13,242,155,276,58
1422,58,28,42,351,239,74,45
1570,117,76,57,252,74,28,173
2932257,44,113,25,99,36,31,150
2932259,50,59,12,96,40,28,63
2932258,20,91,54,88,57,30,90
402384,44,247,28,142,34,329,85
45668,35,91,14,217,30,20,165
1426,124,106,27,409,143,93,201
1295642,87,63,27,61,18,34,106
81408,63,111,314,165,98,56,273
153151,46,15,,125,60,67,96
2916802,15,29,173,120,31,70,60
2743001,158,42,13,204,22,11,119
2502791,80,226,49,153,328,337,132
2743000,37,24,10,156,18,49,22
2099786,17,194,31,43,223,27,50
1462527,129,85,119,239,176,219,301
746691,72,125,34,135,61,40,143
545501,38,70,86,510,55,370,159
2052660,32,187,55,125,141,140,325
182710,13,109,26,152,28,41,93
129985,139,171,60,602,136,321,193
279826,71,162,58,177,87,99,212
2880221,70,231,61,366,161,181,248
220684,108,76,37,149,163,42,209
1193713,100,116,71,210,92,101,169
2963105,52,143,49,214,211,86,239
189381,149,202,73,548,111,150,290
218284,69,103,17,326,177,61,262
2963940,31,34,28,198,23,41,70
632773,123,84,34,280,31,29,81
85683,84,33,25,361,103,71,248
79880,125,83,53,204,54,30,147
199441,26,160,78,145,44,284,120
2924032,18,230,50,273,47,29,105
2598861,21,,18,158,72,235,58
300825,10,20,23,91,33,24,33
79883,129,187,83,442,164,325,272
33932,73,123,36,147,73,87,161
2932256,73,46,84,98,57,43,171
2932255,29,144,36,211,85,240,61
2663022,80,57,36,144,95,71,237
1397,100,300,21,170,225,159,252
2912824,44,75,52,514,211,311,233
2962858,15,86,41,145,153,681,120
35841,170,168,47,314,105,32,166
1221500,61,59,18,172,30,38,196
255247,45,77,34,270,46,198,149
2991053,33,52,23,229,54,39,213
2729421,123,77,40,253,76,104,275
2777185,85,58,13,144,93,105,73
2692425,29,76,18,152,72,59,118
371036,112,121,29,207,87,430,136
296745,104,216,37,282,110,158,193
386490,80,146,16,418,46,25,118
2924033,59,427,15,249,107,241,227
1413,29,141,18,105,22,65,142
2594883,46,23,,155,64,550,96
2844358,36,63,44,103,30,104,86
2213194,77,61,94,113,66,15,244
2283160,42,86,16,271,112,295,107
2829187,31,72,41,162,54,33,58
1467,71,99,48,183,118,178,135
38875,34,148,37,212,33,99,129
1476025,23,102,217,100,58,102,38
79885,54,47,19,213,112,134,117
2651284,50,102,57,132,70,32,148
1230341,44,25,13,100,65,76,169
33936,43,105,57,210,37,268,109
1532552,27,69,40,149,64,257,214
2593652,24,97,14,147,67,26,75
2592382,25,69,,197,24,12,151
2924031,19,151,43,66,18,52,141
86665,18,166,27,250,71,43,229
1449,12,63,21,190,71,134,185
2909671,179,143,27,699,140,80,165
2282849,160,420,247,389,178,166,142
2072642,160,318,64,632,118,131,234
2859228,146,176,75,538,172,285,135
1536772,146,132,41,604,207,324,216
2741301,128,427,39,305,97,52,224
1695218,116,133,57,364,310,252,289
1536774,119,182,172,398,117,59,119
2975482,113,267,40,164,124,78,147
2660554,141,148,42,625,282,100,264
2908839,106,149,47,336,156,64,295
2878915,107,105,13,187,83,61,317
2748863,131,140,63,224,165,93,193
324057,97,155,67,841,218,457,173
1870819,95,146,49,354,83,74,124
1536775,118,332,40,272,137,148,167
715179,87,103,51,195,151,50,105
2762320,155,236,110,350,185,102,577
1536773,88,120,53,788,247,568,486
2023772,77,177,28,534,218,49,209
2758563,66,50,55,155,123,233,214
2866810,127,127,54,500,170,237,53
1532905,65,436,40,240,74,91,205
1306526,63,287,63,346,91,75,245
1536770,78,52,13,181,74,61,182
1536769,98,87,30,155,123,81,221
2835869,57,127,62,207,95,269,84
2211212,51,106,36,149,72,89,241
481743,169,116,110,319,279,178,241
1906272,51,176,45,613,140,60,225
1566358,41,73,45,90,78,68,118
867076,52,158,92,58,37,65,132
2777983,41,282,44,193,149,182,225
2777984,126,84,,383,124,97,178
1536771,43,175,56,432,142,443,145
2925845,52,,45,196,79,242,111
1980674,112,130,,468,141,538,356
483937,201,82,80,197,254,124,190
373687,88,87,65,173,283,454,53
44251,251,121,117,494,393,283,251
1406,905,1797,454,2606,1447,703,1330
1126833,210,139,54,484,193,32,92
1464,3619,2264,2334,9138,8417,2627,6188
1763538,193,326,32,199,44,20,163
2020716,194,241,81,688,499,707,202
169760,193,211,93,704,401,453,328
49283,198,114,106,146,160,74,114
44252,156,182,99,708,203,123,227
2565926,146,177,74,327,150,36,147
2704462,139,141,29,569,223,63,188
1873425,146,370,57,449,121,50,148
2707005,138,203,63,285,173,146,358
248903,141,163,35,402,146,235,403
1333845,155,122,87,325,281,54,109
61624,121,286,87,806,279,251,367
1401,298,59,,267,147,132,377
116718,123,83,86,488,231,69,204
162209,123,78,13,474,117,31,101
44250,112,243,42,258,85,60,203
414771,110,436,106,674,215,279,355
198119,112,185,121,286,255,203,441
2704463,107,248,29,379,159,125,222
253703,105,69,28,288,25,24,80
189426,110,114,62,269,215,207,223
1619311,126,328,77,943,390,41,334
1473112,99,52,49,221,114,142,168
79263,94,466,48,346,293,95,358
2495582,94,89,56,88,115,38,108
1472,115,149,85,241,245,49,283
160799,115,191,44,567,233,379,157
2810347,97,175,38,601,177,148,195
130049,99,365,61,686,125,89,371
1616788,83,142,109,172,172,88,350
1778678,80,158,82,153,202,265,252
1462996,99,144,87,434,140,154,189
365617,83,103,30,216,101,65,111
2509456,70,119,29,453,181,87,173
189425,96,127,61,403,154,118,151
562959,126,76,62,462,247,84,133
159743,88,64,33,296,69,22,111
128574,86,84,124,151,135,80,422
1870820,60,97,98,541,103,28,157
528191,91,58,45,145,57,263,173
375489,56,61,23,236,94,221,220
683737,116,60,,84,117,126,112
1338368,53,45,27,405,250,301,329
1712516,53,183,49,86,84,52,140
172713,49,87,38,236,76,75,297
2726185,45,117,19,543,150,27,240
682956,59,61,35,419,111,95,372
59843,288,812,,394,148,92,102
171404,65,62,80,789,268,27,155
1178515,25,136,27,362,102,33,124
319501,106,151,42,836,475,65,234
2895522,65,77,29,218,81,39,106
2950604,67,257,42,477,49,60,113
2738867,59,63,22,,68,,
1393,321,176,128,630,340,491,435
1465,397,398,202,652,212,612,725
54911,159,166,47,260,137,48,149
2496837,144,103,15,237,138,55,265
2796470,97,43,46,356,227,459,169
51101,57,67,18,474,82,53,163
